event_id,trip_id,timestamp,event_type,event_value,severity_level,phone_interaction_type
EVT-TRIP-68a-0,TRIP-68a881-2,2025-09-11 16:37:28,DISTRACTION,0.75,2,NONE
EVT-TRIP-68a-1,TRIP-68a881-2,2025-09-11 16:37:38,HARD_BRAKE,0.66,3,CALL
EVT-TRIP-578-0,TRIP-578c8a-0,2025-09-11 16:37:28,DISTRACTION,0.83,5,TEXT
EVT-TRIP-578-1,TRIP-578c8a-0,2025-09-11 16:37:38,SPEEDING,0.94,2,APP
EVT-TRIP-578-0,TRIP-578c8a-1,2025-09-11 16:37:28,SPEEDING,1.03,5,CALL
EVT-TRIP-578-1,TRIP-578c8a-1,2025-09-11 16:37:38,HARD_BRAKE,0.91,4,TEXT
EVT-TRIP-578-2,TRIP-578c8a-1,2025-09-11 16:37:48,HARD_BRAKE,0.69,2,CALL
EVT-TRIP-578-3,TRIP-578c8a-1,2025-09-11 16:37:58,HARD_BRAKE,1.19,3,CALL
EVT-TRIP-578-4,TRIP-578c8a-1,2025-09-11 16:38:08,HARD_BRAKE,0.64,3,APP
EVT-TRIP-578-0,TRIP-578c8a-2,2025-09-11 16:37:28,SPEEDING,0.68,3,APP
EVT-TRIP-578-1,TRIP-578c8a-2,2025-09-11 16:37:38,DISTRACTION,1.15,3,NONE
EVT-TRIP-578-2,TRIP-578c8a-2,2025-09-11 16:37:48,SPEEDING,1.47,3,NONE
EVT-TRIP-578-3,TRIP-578c8a-2,2025-09-11 16:37:58,SPEEDING,0.61,3,CALL
EVT-TRIP-578-4,TRIP-578c8a-2,2025-09-11 16:38:08,DISTRACTION,1.25,2,APP
EVT-TRIP-2bb-0,TRIP-2bb0a5-0,2025-09-11 16:37:28,HARD_BRAKE,0.68,3,CALL
EVT-TRIP-2bb-1,TRIP-2bb0a5-0,2025-09-11 16:37:38,SPEEDING,0.94,3,CALL
EVT-TRIP-2bb-0,TRIP-2bb0a5-1,2025-09-11 16:37:28,HARD_BRAKE,0.52,1,NONE
EVT-TRIP-2bb-1,TRIP-2bb0a5-1,2025-09-11 16:37:38,DISTRACTION,0.85,5,CALL
EVT-TRIP-2bb-0,TRIP-2bb0a5-2,2025-09-11 16:37:28,DISTRACTION,1.1,3,TEXT
EVT-TRIP-2bb-1,TRIP-2bb0a5-2,2025-09-11 16:37:38,HARD_BRAKE,1.1,5,NONE
EVT-TRIP-2bb-2,TRIP-2bb0a5-2,2025-09-11 16:37:48,DISTRACTION,0.87,2,TEXT
EVT-TRIP-2bb-3,TRIP-2bb0a5-2,2025-09-11 16:37:58,DISTRACTION,0.78,1,NONE
EVT-TRIP-2bb-4,TRIP-2bb0a5-2,2025-09-11 16:38:08,DISTRACTION,1.27,2,APP
EVT-TRIP-bd4-0,TRIP-bd455e-0,2025-09-11 16:37:28,DISTRACTION,0.76,5,APP
EVT-TRIP-bd4-1,TRIP-bd455e-0,2025-09-11 16:37:38,DISTRACTION,0.51,1,TEXT
EVT-TRIP-bd4-2,TRIP-bd455e-0,2025-09-11 16:37:48,SPEEDING,0.67,5,NONE
EVT-TRIP-bd4-3,TRIP-bd455e-0,2025-09-11 16:37:58,DISTRACTION,1.06,5,CALL
EVT-TRIP-bd4-0,TRIP-bd455e-1,2025-09-11 16:37:28,SPEEDING,1.06,3,NONE
EVT-TRIP-bd4-1,TRIP-bd455e-1,2025-09-11 16:37:38,HARD_BRAKE,0.51,4,APP
EVT-TRIP-bd4-0,TRIP-bd455e-2,2025-09-11 16:37:28,HARD_BRAKE,1.06,3,NONE
EVT-TRIP-bd4-1,TRIP-bd455e-2,2025-09-11 16:37:38,HARD_BRAKE,1.11,1,CALL
EVT-TRIP-99d-0,TRIP-99dedb-0,2025-09-11 16:37:28,DISTRACTION,0.98,1,APP
EVT-TRIP-99d-1,TRIP-99dedb-0,2025-09-11 16:37:38,DISTRACTION,1.5,2,CALL
EVT-TRIP-99d-2,TRIP-99dedb-0,2025-09-11 16:37:48,HARD_BRAKE,1.38,4,NONE
EVT-TRIP-99d-3,TRIP-99dedb-0,2025-09-11 16:37:58,DISTRACTION,1.49,3,NONE
EVT-TRIP-99d-4,TRIP-99dedb-0,2025-09-11 16:38:08,SPEEDING,1.05,2,APP
EVT-TRIP-99d-0,TRIP-99dedb-1,2025-09-11 16:37:28,DISTRACTION,1.08,3,NONE
EVT-TRIP-99d-1,TRIP-99dedb-1,2025-09-11 16:37:38,DISTRACTION,0.66,1,NONE
EVT-TRIP-99d-2,TRIP-99dedb-1,2025-09-11 16:37:48,HARD_BRAKE,1.17,2,CALL
EVT-TRIP-99d-3,TRIP-99dedb-1,2025-09-11 16:37:58,SPEEDING,0.7,3,NONE
EVT-TRIP-99d-0,TRIP-99dedb-2,2025-09-11 16:37:28,SPEEDING,0.58,3,CALL
EVT-TRIP-99d-1,TRIP-99dedb-2,2025-09-11 16:37:38,HARD_BRAKE,1.19,1,NONE
EVT-TRIP-99d-2,TRIP-99dedb-2,2025-09-11 16:37:48,HARD_BRAKE,0.71,3,APP
EVT-TRIP-99d-3,TRIP-99dedb-2,2025-09-11 16:37:58,SPEEDING,1.08,1,NONE
EVT-TRIP-6ca-0,TRIP-6ca513-0,2025-09-11 16:37:28,HARD_BRAKE,1.34,3,TEXT
EVT-TRIP-6ca-1,TRIP-6ca513-0,2025-09-11 16:37:38,SPEEDING,1.05,1,APP
EVT-TRIP-6ca-2,TRIP-6ca513-0,2025-09-11 16:37:48,SPEEDING,1.47,1,NONE
EVT-TRIP-6ca-3,TRIP-6ca513-0,2025-09-11 16:37:58,SPEEDING,0.62,3,CALL
EVT-TRIP-6ca-0,TRIP-6ca513-1,2025-09-11 16:37:28,SPEEDING,0.93,3,TEXT
EVT-TRIP-6ca-1,TRIP-6ca513-1,2025-09-11 16:37:38,DISTRACTION,1.4,3,TEXT
EVT-TRIP-6ca-2,TRIP-6ca513-1,2025-09-11 16:37:48,SPEEDING,1.08,5,TEXT
EVT-TRIP-6ca-3,TRIP-6ca513-1,2025-09-11 16:37:58,HARD_BRAKE,1.4,5,TEXT
EVT-TRIP-6ca-0,TRIP-6ca513-2,2025-09-11 16:37:28,SPEEDING,0.68,1,CALL
EVT-TRIP-6ca-1,TRIP-6ca513-2,2025-09-11 16:37:38,SPEEDING,0.72,2,TEXT
EVT-TRIP-6ca-2,TRIP-6ca513-2,2025-09-11 16:37:48,DISTRACTION,1.16,4,TEXT
EVT-TRIP-6ca-3,TRIP-6ca513-2,2025-09-11 16:37:58,HARD_BRAKE,0.6,1,APP
EVT-TRIP-6ca-4,TRIP-6ca513-2,2025-09-11 16:38:08,DISTRACTION,1.23,4,CALL
EVT-TRIP-e13-0,TRIP-e13b59-0,2025-09-11 16:37:28,HARD_BRAKE,1.07,3,TEXT
EVT-TRIP-e13-1,TRIP-e13b59-0,2025-09-11 16:37:38,HARD_BRAKE,0.6,4,APP
EVT-TRIP-e13-2,TRIP-e13b59-0,2025-09-11 16:37:48,SPEEDING,1.2,5,APP
EVT-TRIP-e13-0,TRIP-e13b59-1,2025-09-11 16:37:28,HARD_BRAKE,0.56,4,NONE
EVT-TRIP-e13-1,TRIP-e13b59-1,2025-09-11 16:37:38,HARD_BRAKE,0.65,4,APP
EVT-TRIP-e13-0,TRIP-e13b59-2,2025-09-11 16:37:28,DISTRACTION,0.74,3,TEXT
EVT-TRIP-e13-1,TRIP-e13b59-2,2025-09-11 16:37:38,DISTRACTION,0.97,2,APP
EVT-TRIP-e13-2,TRIP-e13b59-2,2025-09-11 16:37:48,DISTRACTION,0.63,5,NONE
EVT-TRIP-471-0,TRIP-4710dd-0,2025-09-11 16:37:28,HARD_BRAKE,0.69,5,APP
EVT-TRIP-471-1,TRIP-4710dd-0,2025-09-11 16:37:38,HARD_BRAKE,0.9,4,NONE
EVT-TRIP-471-2,TRIP-4710dd-0,2025-09-11 16:37:48,HARD_BRAKE,1.49,2,TEXT
EVT-TRIP-471-0,TRIP-4710dd-1,2025-09-11 16:37:28,DISTRACTION,1.48,5,CALL
EVT-TRIP-471-1,TRIP-4710dd-1,2025-09-11 16:37:38,DISTRACTION,1.37,2,NONE
EVT-TRIP-471-2,TRIP-4710dd-1,2025-09-11 16:37:48,DISTRACTION,1.02,2,NONE
EVT-TRIP-471-3,TRIP-4710dd-1,2025-09-11 16:37:58,SPEEDING,1.04,5,NONE
EVT-TRIP-471-4,TRIP-4710dd-1,2025-09-11 16:38:08,HARD_BRAKE,0.53,1,CALL
EVT-TRIP-471-0,TRIP-4710dd-2,2025-09-11 16:37:28,SPEEDING,0.78,1,TEXT
EVT-TRIP-471-1,TRIP-4710dd-2,2025-09-11 16:37:38,DISTRACTION,1.12,5,CALL
EVT-TRIP-471-2,TRIP-4710dd-2,2025-09-11 16:37:48,HARD_BRAKE,0.92,3,CALL
EVT-TRIP-7ba-0,TRIP-7ba662-0,2025-09-11 16:37:28,DISTRACTION,1.19,5,APP
EVT-TRIP-7ba-1,TRIP-7ba662-0,2025-09-11 16:37:38,HARD_BRAKE,0.61,1,CALL
EVT-TRIP-7ba-2,TRIP-7ba662-0,2025-09-11 16:37:48,SPEEDING,0.64,1,APP
EVT-TRIP-7ba-3,TRIP-7ba662-0,2025-09-11 16:37:58,SPEEDING,0.72,5,NONE
EVT-TRIP-7ba-0,TRIP-7ba662-1,2025-09-11 16:37:28,HARD_BRAKE,0.93,5,TEXT
EVT-TRIP-7ba-1,TRIP-7ba662-1,2025-09-11 16:37:38,HARD_BRAKE,1.05,2,NONE
EVT-TRIP-7ba-2,TRIP-7ba662-1,2025-09-11 16:37:48,DISTRACTION,1.31,2,APP
EVT-TRIP-7ba-0,TRIP-7ba662-2,2025-09-11 16:37:28,HARD_BRAKE,0.61,2,TEXT
EVT-TRIP-7ba-1,TRIP-7ba662-2,2025-09-11 16:37:38,DISTRACTION,1.25,2,NONE
EVT-TRIP-7ba-2,TRIP-7ba662-2,2025-09-11 16:37:48,DISTRACTION,0.95,2,TEXT
EVT-TRIP-7ba-3,TRIP-7ba662-2,2025-09-11 16:37:58,SPEEDING,1.21,2,CALL
EVT-TRIP-7ba-4,TRIP-7ba662-2,2025-09-11 16:38:08,SPEEDING,1.41,1,NONE
EVT-TRIP-64b-0,TRIP-64bad3-0,2025-09-11 16:37:28,DISTRACTION,0.91,1,TEXT
EVT-TRIP-64b-1,TRIP-64bad3-0,2025-09-11 16:37:38,HARD_BRAKE,1.28,5,APP
EVT-TRIP-64b-0,TRIP-64bad3-1,2025-09-11 16:37:28,SPEEDING,1.12,5,NONE
EVT-TRIP-64b-1,TRIP-64bad3-1,2025-09-11 16:37:38,SPEEDING,0.96,3,TEXT
EVT-TRIP-64b-2,TRIP-64bad3-1,2025-09-11 16:37:48,DISTRACTION,1.31,1,TEXT
EVT-TRIP-64b-0,TRIP-64bad3-2,2025-09-11 16:37:28,DISTRACTION,1.43,4,TEXT
EVT-TRIP-64b-1,TRIP-64bad3-2,2025-09-11 16:37:38,DISTRACTION,0.74,2,TEXT
EVT-TRIP-64b-2,TRIP-64bad3-2,2025-09-11 16:37:48,HARD_BRAKE,0.81,3,CALL
EVT-TRIP-64b-3,TRIP-64bad3-2,2025-09-11 16:37:58,DISTRACTION,1.41,4,APP
EVT-TRIP-5ee-0,TRIP-5ee0e5-0,2025-09-11 16:37:28,DISTRACTION,0.75,5,APP
EVT-TRIP-5ee-1,TRIP-5ee0e5-0,2025-09-11 16:37:38,HARD_BRAKE,1.46,5,APP
EVT-TRIP-5ee-2,TRIP-5ee0e5-0,2025-09-11 16:37:48,HARD_BRAKE,1.12,4,TEXT
EVT-TRIP-5ee-0,TRIP-5ee0e5-1,2025-09-11 16:37:28,DISTRACTION,0.75,1,CALL
EVT-TRIP-5ee-1,TRIP-5ee0e5-1,2025-09-11 16:37:38,HARD_BRAKE,1.36,5,TEXT
EVT-TRIP-5ee-0,TRIP-5ee0e5-2,2025-09-11 16:37:28,SPEEDING,0.61,3,TEXT
EVT-TRIP-5ee-1,TRIP-5ee0e5-2,2025-09-11 16:37:38,SPEEDING,0.89,1,NONE
EVT-TRIP-5ee-2,TRIP-5ee0e5-2,2025-09-11 16:37:48,DISTRACTION,1.33,4,CALL
EVT-TRIP-5ee-3,TRIP-5ee0e5-2,2025-09-11 16:37:58,DISTRACTION,0.98,3,NONE
EVT-TRIP-38e-0,TRIP-38e905-0,2025-09-11 16:37:28,SPEEDING,0.9,5,CALL
EVT-TRIP-38e-1,TRIP-38e905-0,2025-09-11 16:37:38,HARD_BRAKE,1.35,5,NONE
EVT-TRIP-38e-2,TRIP-38e905-0,2025-09-11 16:37:48,HARD_BRAKE,1.24,5,CALL
EVT-TRIP-38e-0,TRIP-38e905-1,2025-09-11 16:37:28,HARD_BRAKE,0.61,4,NONE
EVT-TRIP-38e-1,TRIP-38e905-1,2025-09-11 16:37:38,SPEEDING,1.03,3,CALL
EVT-TRIP-38e-2,TRIP-38e905-1,2025-09-11 16:37:48,HARD_BRAKE,0.64,1,TEXT
EVT-TRIP-38e-3,TRIP-38e905-1,2025-09-11 16:37:58,SPEEDING,0.85,2,APP
EVT-TRIP-38e-0,TRIP-38e905-2,2025-09-11 16:37:28,HARD_BRAKE,0.56,2,TEXT
EVT-TRIP-38e-1,TRIP-38e905-2,2025-09-11 16:37:38,SPEEDING,1.11,5,APP
EVT-TRIP-38e-2,TRIP-38e905-2,2025-09-11 16:37:48,HARD_BRAKE,0.56,4,CALL
EVT-TRIP-4fb-0,TRIP-4fbbd4-0,2025-09-11 16:37:28,SPEEDING,0.8,4,APP
EVT-TRIP-4fb-1,TRIP-4fbbd4-0,2025-09-11 16:37:38,SPEEDING,0.8,2,NONE
EVT-TRIP-4fb-2,TRIP-4fbbd4-0,2025-09-11 16:37:48,SPEEDING,0.59,2,CALL
EVT-TRIP-4fb-3,TRIP-4fbbd4-0,2025-09-11 16:37:58,HARD_BRAKE,0.81,5,TEXT
EVT-TRIP-4fb-4,TRIP-4fbbd4-0,2025-09-11 16:38:08,HARD_BRAKE,1.45,2,TEXT
EVT-TRIP-4fb-0,TRIP-4fbbd4-1,2025-09-11 16:37:28,DISTRACTION,1.03,1,TEXT
EVT-TRIP-4fb-1,TRIP-4fbbd4-1,2025-09-11 16:37:38,DISTRACTION,1.47,2,NONE
EVT-TRIP-4fb-2,TRIP-4fbbd4-1,2025-09-11 16:37:48,SPEEDING,0.96,5,CALL
EVT-TRIP-4fb-3,TRIP-4fbbd4-1,2025-09-11 16:37:58,HARD_BRAKE,1.1,5,TEXT
EVT-TRIP-4fb-4,TRIP-4fbbd4-1,2025-09-11 16:38:08,HARD_BRAKE,1.38,2,APP
EVT-TRIP-4fb-0,TRIP-4fbbd4-2,2025-09-11 16:37:28,DISTRACTION,1.2,2,CALL
EVT-TRIP-4fb-1,TRIP-4fbbd4-2,2025-09-11 16:37:38,SPEEDING,1.28,3,NONE
EVT-TRIP-4fb-2,TRIP-4fbbd4-2,2025-09-11 16:37:48,HARD_BRAKE,0.52,3,APP
EVT-TRIP-e50-0,TRIP-e506ac-0,2025-09-11 16:37:28,DISTRACTION,1.37,4,CALL
EVT-TRIP-e50-1,TRIP-e506ac-0,2025-09-11 16:37:38,DISTRACTION,0.93,2,APP
EVT-TRIP-e50-0,TRIP-e506ac-1,2025-09-11 16:37:28,HARD_BRAKE,1.42,2,NONE
EVT-TRIP-e50-1,TRIP-e506ac-1,2025-09-11 16:37:38,SPEEDING,0.82,5,NONE
EVT-TRIP-e50-2,TRIP-e506ac-1,2025-09-11 16:37:48,HARD_BRAKE,0.75,3,NONE
EVT-TRIP-e50-0,TRIP-e506ac-2,2025-09-11 16:37:28,HARD_BRAKE,1.32,1,CALL
EVT-TRIP-e50-1,TRIP-e506ac-2,2025-09-11 16:37:38,HARD_BRAKE,0.89,3,TEXT
EVT-TRIP-e50-2,TRIP-e506ac-2,2025-09-11 16:37:48,DISTRACTION,1.23,3,APP
EVT-TRIP-e50-3,TRIP-e506ac-2,2025-09-11 16:37:58,DISTRACTION,1.04,4,TEXT
EVT-TRIP-1b4-0,TRIP-1b458e-0,2025-09-11 16:37:28,SPEEDING,1.36,1,CALL
EVT-TRIP-1b4-1,TRIP-1b458e-0,2025-09-11 16:37:38,HARD_BRAKE,1.05,3,APP
EVT-TRIP-1b4-2,TRIP-1b458e-0,2025-09-11 16:37:48,HARD_BRAKE,0.76,1,NONE
EVT-TRIP-1b4-0,TRIP-1b458e-1,2025-09-11 16:37:28,DISTRACTION,1.11,3,CALL
EVT-TRIP-1b4-1,TRIP-1b458e-1,2025-09-11 16:37:38,DISTRACTION,0.64,4,APP
EVT-TRIP-1b4-2,TRIP-1b458e-1,2025-09-11 16:37:48,DISTRACTION,1.44,1,TEXT
EVT-TRIP-1b4-3,TRIP-1b458e-1,2025-09-11 16:37:58,HARD_BRAKE,1.44,2,TEXT
EVT-TRIP-1b4-4,TRIP-1b458e-1,2025-09-11 16:38:08,HARD_BRAKE,0.99,2,TEXT
EVT-TRIP-1b4-0,TRIP-1b458e-2,2025-09-11 16:37:28,SPEEDING,0.94,2,CALL
EVT-TRIP-1b4-1,TRIP-1b458e-2,2025-09-11 16:37:38,HARD_BRAKE,1.46,5,CALL
EVT-TRIP-1b4-2,TRIP-1b458e-2,2025-09-11 16:37:48,DISTRACTION,0.99,2,CALL
EVT-TRIP-1b4-3,TRIP-1b458e-2,2025-09-11 16:37:58,HARD_BRAKE,1.06,1,CALL
EVT-TRIP-1b4-4,TRIP-1b458e-2,2025-09-11 16:38:08,HARD_BRAKE,1.12,3,APP
EVT-TRIP-1b7-0,TRIP-1b7529-0,2025-09-11 16:37:28,SPEEDING,0.58,5,CALL
EVT-TRIP-1b7-1,TRIP-1b7529-0,2025-09-11 16:37:38,SPEEDING,1.29,5,NONE
EVT-TRIP-1b7-2,TRIP-1b7529-0,2025-09-11 16:37:48,DISTRACTION,1.08,5,APP
EVT-TRIP-1b7-3,TRIP-1b7529-0,2025-09-11 16:37:58,DISTRACTION,0.8,1,TEXT
EVT-TRIP-1b7-0,TRIP-1b7529-1,2025-09-11 16:37:28,DISTRACTION,0.79,5,NONE
EVT-TRIP-1b7-1,TRIP-1b7529-1,2025-09-11 16:37:38,DISTRACTION,0.54,2,TEXT
EVT-TRIP-1b7-2,TRIP-1b7529-1,2025-09-11 16:37:48,HARD_BRAKE,1.07,5,TEXT
EVT-TRIP-1b7-3,TRIP-1b7529-1,2025-09-11 16:37:58,DISTRACTION,1.44,4,APP
EVT-TRIP-1b7-0,TRIP-1b7529-2,2025-09-11 16:37:28,DISTRACTION,1.43,5,NONE
EVT-TRIP-1b7-1,TRIP-1b7529-2,2025-09-11 16:37:38,HARD_BRAKE,1.04,3,TEXT
EVT-TRIP-1b7-2,TRIP-1b7529-2,2025-09-11 16:37:48,DISTRACTION,0.7,2,NONE
EVT-TRIP-1b7-3,TRIP-1b7529-2,2025-09-11 16:37:58,SPEEDING,1.25,1,NONE
EVT-TRIP-1b7-4,TRIP-1b7529-2,2025-09-11 16:38:08,DISTRACTION,1.08,5,CALL
EVT-TRIP-ef8-0,TRIP-ef864b-0,2025-09-11 16:37:28,DISTRACTION,0.69,5,NONE
EVT-TRIP-ef8-1,TRIP-ef864b-0,2025-09-11 16:37:38,HARD_BRAKE,0.94,4,TEXT
EVT-TRIP-ef8-2,TRIP-ef864b-0,2025-09-11 16:37:48,HARD_BRAKE,1.07,2,APP
EVT-TRIP-ef8-0,TRIP-ef864b-1,2025-09-11 16:37:28,HARD_BRAKE,1.29,5,TEXT
EVT-TRIP-ef8-1,TRIP-ef864b-1,2025-09-11 16:37:38,SPEEDING,1.33,1,CALL
EVT-TRIP-ef8-2,TRIP-ef864b-1,2025-09-11 16:37:48,SPEEDING,1.29,4,TEXT
EVT-TRIP-ef8-0,TRIP-ef864b-2,2025-09-11 16:37:28,SPEEDING,1.11,2,TEXT
EVT-TRIP-ef8-1,TRIP-ef864b-2,2025-09-11 16:37:38,SPEEDING,1.29,4,CALL
EVT-TRIP-ef8-2,TRIP-ef864b-2,2025-09-11 16:37:48,HARD_BRAKE,1.35,5,CALL
EVT-TRIP-ef8-3,TRIP-ef864b-2,2025-09-11 16:37:58,DISTRACTION,0.57,1,APP
EVT-TRIP-ef8-4,TRIP-ef864b-2,2025-09-11 16:38:08,DISTRACTION,0.86,4,APP
EVT-TRIP-2d7-0,TRIP-2d790d-0,2025-09-11 16:37:28,DISTRACTION,0.99,4,CALL
EVT-TRIP-2d7-1,TRIP-2d790d-0,2025-09-11 16:37:38,DISTRACTION,1.1,2,CALL
EVT-TRIP-2d7-0,TRIP-2d790d-1,2025-09-11 16:37:28,HARD_BRAKE,1.02,1,NONE
EVT-TRIP-2d7-1,TRIP-2d790d-1,2025-09-11 16:37:38,SPEEDING,0.94,3,NONE
EVT-TRIP-2d7-2,TRIP-2d790d-1,2025-09-11 16:37:48,HARD_BRAKE,0.54,4,APP
EVT-TRIP-2d7-3,TRIP-2d790d-1,2025-09-11 16:37:58,DISTRACTION,1.04,4,CALL
EVT-TRIP-2d7-0,TRIP-2d790d-2,2025-09-11 16:37:28,HARD_BRAKE,1.16,4,APP
EVT-TRIP-2d7-1,TRIP-2d790d-2,2025-09-11 16:37:38,HARD_BRAKE,0.61,3,TEXT
EVT-TRIP-e30-0,TRIP-e30e01-0,2025-09-11 16:37:28,DISTRACTION,1.2,5,TEXT
EVT-TRIP-e30-1,TRIP-e30e01-0,2025-09-11 16:37:38,SPEEDING,1.46,3,TEXT
EVT-TRIP-e30-0,TRIP-e30e01-1,2025-09-11 16:37:28,SPEEDING,0.94,1,APP
EVT-TRIP-e30-1,TRIP-e30e01-1,2025-09-11 16:37:38,HARD_BRAKE,1.13,2,APP
EVT-TRIP-e30-2,TRIP-e30e01-1,2025-09-11 16:37:48,SPEEDING,1.16,4,NONE
EVT-TRIP-e30-0,TRIP-e30e01-2,2025-09-11 16:37:28,DISTRACTION,0.94,3,CALL
EVT-TRIP-e30-1,TRIP-e30e01-2,2025-09-11 16:37:38,HARD_BRAKE,1.01,1,APP
EVT-TRIP-d0e-0,TRIP-d0e006-0,2025-09-11 16:37:28,DISTRACTION,0.78,2,APP
EVT-TRIP-d0e-1,TRIP-d0e006-0,2025-09-11 16:37:38,DISTRACTION,1.26,1,APP
EVT-TRIP-d0e-2,TRIP-d0e006-0,2025-09-11 16:37:48,DISTRACTION,1.43,2,TEXT
EVT-TRIP-d0e-0,TRIP-d0e006-1,2025-09-11 16:37:28,HARD_BRAKE,0.81,5,NONE
EVT-TRIP-d0e-1,TRIP-d0e006-1,2025-09-11 16:37:38,SPEEDING,1.03,4,NONE
EVT-TRIP-d0e-0,TRIP-d0e006-2,2025-09-11 16:37:28,SPEEDING,0.89,3,APP
EVT-TRIP-d0e-1,TRIP-d0e006-2,2025-09-11 16:37:38,HARD_BRAKE,1.37,5,NONE
EVT-TRIP-d0e-2,TRIP-d0e006-2,2025-09-11 16:37:48,DISTRACTION,1.13,1,APP
EVT-TRIP-a96-0,TRIP-a96dff-0,2025-09-11 16:37:28,HARD_BRAKE,1.29,3,TEXT
EVT-TRIP-a96-1,TRIP-a96dff-0,2025-09-11 16:37:38,HARD_BRAKE,0.89,2,CALL
EVT-TRIP-a96-0,TRIP-a96dff-1,2025-09-11 16:37:28,HARD_BRAKE,0.61,5,NONE
EVT-TRIP-a96-1,TRIP-a96dff-1,2025-09-11 16:37:38,HARD_BRAKE,0.89,3,APP
EVT-TRIP-a96-0,TRIP-a96dff-2,2025-09-11 16:37:28,DISTRACTION,0.93,1,CALL
EVT-TRIP-a96-1,TRIP-a96dff-2,2025-09-11 16:37:38,HARD_BRAKE,0.53,4,NONE
EVT-TRIP-a96-2,TRIP-a96dff-2,2025-09-11 16:37:48,HARD_BRAKE,0.57,2,APP
EVT-TRIP-a96-3,TRIP-a96dff-2,2025-09-11 16:37:58,DISTRACTION,1.15,3,CALL
EVT-TRIP-8a3-0,TRIP-8a3869-0,2025-09-11 16:37:28,SPEEDING,1.31,5,NONE
EVT-TRIP-8a3-1,TRIP-8a3869-0,2025-09-11 16:37:38,DISTRACTION,1.2,1,TEXT
EVT-TRIP-8a3-2,TRIP-8a3869-0,2025-09-11 16:37:48,DISTRACTION,0.93,1,APP
EVT-TRIP-8a3-3,TRIP-8a3869-0,2025-09-11 16:37:58,DISTRACTION,0.65,5,CALL
EVT-TRIP-8a3-4,TRIP-8a3869-0,2025-09-11 16:38:08,DISTRACTION,1.39,5,NONE
EVT-TRIP-8a3-0,TRIP-8a3869-1,2025-09-11 16:37:28,SPEEDING,1.38,4,NONE
EVT-TRIP-8a3-1,TRIP-8a3869-1,2025-09-11 16:37:38,HARD_BRAKE,0.54,2,NONE
EVT-TRIP-8a3-2,TRIP-8a3869-1,2025-09-11 16:37:48,HARD_BRAKE,1.16,3,TEXT
EVT-TRIP-8a3-3,TRIP-8a3869-1,2025-09-11 16:37:58,HARD_BRAKE,0.7,4,CALL
EVT-TRIP-8a3-4,TRIP-8a3869-1,2025-09-11 16:38:08,DISTRACTION,1.28,2,APP
EVT-TRIP-8a3-0,TRIP-8a3869-2,2025-09-11 16:37:28,HARD_BRAKE,0.81,1,TEXT
EVT-TRIP-8a3-1,TRIP-8a3869-2,2025-09-11 16:37:38,HARD_BRAKE,1.38,2,CALL
EVT-TRIP-8a3-2,TRIP-8a3869-2,2025-09-11 16:37:48,HARD_BRAKE,0.62,4,CALL
EVT-TRIP-8a3-3,TRIP-8a3869-2,2025-09-11 16:37:58,HARD_BRAKE,1.5,2,TEXT
EVT-TRIP-8a3-4,TRIP-8a3869-2,2025-09-11 16:38:08,DISTRACTION,0.88,2,CALL
EVT-TRIP-f32-0,TRIP-f327a6-0,2025-09-11 16:37:28,SPEEDING,0.82,1,APP
EVT-TRIP-f32-1,TRIP-f327a6-0,2025-09-11 16:37:38,SPEEDING,1.3,3,TEXT
EVT-TRIP-f32-2,TRIP-f327a6-0,2025-09-11 16:37:48,HARD_BRAKE,0.51,2,CALL
EVT-TRIP-f32-0,TRIP-f327a6-1,2025-09-11 16:37:28,HARD_BRAKE,1.46,2,CALL
EVT-TRIP-f32-1,TRIP-f327a6-1,2025-09-11 16:37:38,HARD_BRAKE,0.54,4,NONE
EVT-TRIP-f32-2,TRIP-f327a6-1,2025-09-11 16:37:48,DISTRACTION,0.79,2,APP
EVT-TRIP-f32-3,TRIP-f327a6-1,2025-09-11 16:37:58,SPEEDING,0.88,2,CALL
EVT-TRIP-f32-4,TRIP-f327a6-1,2025-09-11 16:38:08,HARD_BRAKE,0.99,4,CALL
EVT-TRIP-f32-0,TRIP-f327a6-2,2025-09-11 16:37:28,SPEEDING,1.3,5,APP
EVT-TRIP-f32-1,TRIP-f327a6-2,2025-09-11 16:37:38,HARD_BRAKE,1.31,5,APP
EVT-TRIP-f32-2,TRIP-f327a6-2,2025-09-11 16:37:48,DISTRACTION,0.87,4,TEXT
EVT-TRIP-f32-3,TRIP-f327a6-2,2025-09-11 16:37:58,HARD_BRAKE,1.26,4,TEXT
EVT-TRIP-f32-4,TRIP-f327a6-2,2025-09-11 16:38:08,DISTRACTION,0.82,5,TEXT
EVT-TRIP-988-0,TRIP-98899c-0,2025-09-11 16:37:28,SPEEDING,0.96,5,APP
EVT-TRIP-988-1,TRIP-98899c-0,2025-09-11 16:37:38,DISTRACTION,1.26,3,NONE
EVT-TRIP-988-2,TRIP-98899c-0,2025-09-11 16:37:48,DISTRACTION,0.82,5,APP
EVT-TRIP-988-3,TRIP-98899c-0,2025-09-11 16:37:58,SPEEDING,0.7,1,CALL
EVT-TRIP-988-4,TRIP-98899c-0,2025-09-11 16:38:08,SPEEDING,0.74,4,APP
EVT-TRIP-988-0,TRIP-98899c-1,2025-09-11 16:37:28,DISTRACTION,1.26,2,TEXT
