trip_id,timestamp,accel_x,accel_y,accel_z,braking_g,cornering_g
TRIP-51d4f2-0,2025-09-11 16:37:54,2.44,-0.38,1.63,0.7,0.12
TRIP-51d4f2-0,2025-09-11 16:37:56,-2.27,0.21,2.67,0.63,0.27
TRIP-51d4f2-0,2025-09-11 16:37:58,0.59,-1.26,0.43,0.26,0.09
TRIP-51d4f2-0,2025-09-11 16:38:00,1.59,-0.23,0.5,0.28,0.52
TRIP-51d4f2-0,2025-09-11 16:38:02,-0.07,-1.66,-0.49,0.26,0.29
TRIP-51d4f2-0,2025-09-11 16:38:04,1.49,1.86,2.56,0.92,0.09
TRIP-51d4f2-0,2025-09-11 16:38:06,-1.73,1.72,2.85,0.41,0.1
TRIP-51d4f2-0,2025-09-11 16:38:08,-1.27,-1.24,1.74,0.09,0.31
TRIP-51d4f2-0,2025-09-11 16:38:10,-0.78,-1.59,2.57,0.3,0.34
TRIP-51d4f2-0,2025-09-11 16:38:12,-2.13,2.59,2.38,0.48,0.55
TRIP-51d4f2-0,2025-09-11 16:38:14,0.74,-2.58,-2.84,0.46,0.38
TRIP-51d4f2-0,2025-09-11 16:38:16,1.35,1.84,1.7,1.0,0.52
TRIP-51d4f2-0,2025-09-11 16:38:18,2.93,2.86,0.58,0.46,0.48
TRIP-51d4f2-0,2025-09-11 16:38:20,-0.8,-0.97,-0.75,0.21,0.28
TRIP-51d4f2-0,2025-09-11 16:38:22,-2.26,-2.43,2.85,0.14,0.54
TRIP-51d4f2-0,2025-09-11 16:38:24,-1.94,1.06,-1.26,0.5,0.5
TRIP-51d4f2-0,2025-09-11 16:38:26,2.25,2.64,0.25,0.61,0.96
TRIP-51d4f2-0,2025-09-11 16:38:28,2.67,-2.43,-1.18,0.3,0.38
TRIP-51d4f2-0,2025-09-11 16:38:30,1.38,0.1,-0.78,0.39,0.9
TRIP-51d4f2-0,2025-09-11 16:38:32,2.79,-0.73,2.47,0.66,0.34
TRIP-51d4f2-0,2025-09-11 16:38:34,2.4,2.11,-0.45,0.17,0.49
TRIP-51d4f2-0,2025-09-11 16:38:36,-0.63,-1.99,2.44,0.12,0.9
TRIP-51d4f2-0,2025-09-11 16:38:38,1.53,-1.27,-1.78,0.18,0.47
TRIP-51d4f2-0,2025-09-11 16:38:40,-1.45,2.68,-1.27,0.44,0.26
TRIP-51d4f2-0,2025-09-11 16:38:42,-2.84,1.6,-2.94,0.71,0.4
TRIP-51d4f2-0,2025-09-11 16:38:44,0.04,-0.8,-2.61,0.94,0.42
TRIP-51d4f2-0,2025-09-11 16:38:46,2.96,-1.25,-1.67,0.1,0.27
TRIP-51d4f2-0,2025-09-11 16:38:48,1.32,-1.14,2.28,0.97,0.48
TRIP-51d4f2-0,2025-09-11 16:38:50,-0.85,2.13,0.85,0.23,0.3
TRIP-51d4f2-0,2025-09-11 16:38:52,1.11,-2.65,0.36,0.37,0.01
TRIP-51d4f2-0,2025-09-11 16:38:54,-2.74,-2.52,1.66,0.17,0.83
TRIP-51d4f2-0,2025-09-11 16:38:56,0.69,-1.43,0.8,0.59,0.81
TRIP-51d4f2-0,2025-09-11 16:38:58,-0.62,-2.55,1.63,0.54,0.45
TRIP-51d4f2-0,2025-09-11 16:39:00,0.47,0.83,2.01,0.7,0.81
TRIP-51d4f2-0,2025-09-11 16:39:02,-2.12,2.96,2.63,0.02,0.89
TRIP-51d4f2-0,2025-09-11 16:39:04,-2.54,-2.11,2.56,0.42,0.87
TRIP-51d4f2-0,2025-09-11 16:39:06,-0.53,-1.38,-2.99,0.35,0.99
TRIP-51d4f2-1,2025-09-11 16:37:28,1.45,-2.43,0.76,0.19,0.87
TRIP-51d4f2-1,2025-09-11 16:37:30,2.2,1.98,1.39,0.78,0.72
TRIP-51d4f2-1,2025-09-11 16:37:32,-1.98,-2.23,0.84,0.91,0.32
TRIP-51d4f2-1,2025-09-11 16:37:34,1.24,1.77,-0.0,0.56,0.16
TRIP-51d4f2-1,2025-09-11 16:37:36,-1.65,-2.31,1.41,0.96,0.01
TRIP-51d4f2-1,2025-09-11 16:37:38,-0.47,0.18,0.08,0.59,0.93
TRIP-51d4f2-1,2025-09-11 16:37:40,2.91,1.25,-1.67,0.98,0.15
TRIP-51d4f2-1,2025-09-11 16:37:42,-1.81,2.91,-2.89,0.15,0.77
TRIP-51d4f2-1,2025-09-11 16:37:44,1.42,2.64,0.71,0.1,0.79
TRIP-51d4f2-1,2025-09-11 16:37:46,-0.97,-2.64,1.71,0.64,0.21
TRIP-51d4f2-1,2025-09-11 16:37:48,0.28,0.12,-1.42,0.04,0.91
TRIP-51d4f2-1,2025-09-11 16:37:50,-2.72,-0.19,-0.63,0.8,0.19
TRIP-51d4f2-1,2025-09-11 16:37:52,-2.23,-1.57,-1.8,0.91,0.56
TRIP-51d4f2-1,2025-09-11 16:37:54,1.18,1.23,1.55,0.26,0.4
TRIP-51d4f2-1,2025-09-11 16:37:56,-2.29,0.18,-1.28,0.42,0.14
TRIP-51d4f2-1,2025-09-11 16:37:58,-2.1,-1.63,1.78,0.76,0.43
TRIP-51d4f2-1,2025-09-11 16:38:00,2.5,2.43,0.04,0.77,0.65
TRIP-51d4f2-1,2025-09-11 16:38:02,1.5,1.33,-2.03,0.48,0.18
TRIP-51d4f2-1,2025-09-11 16:38:04,-1.5,2.56,-0.53,0.8,0.28
TRIP-51d4f2-1,2025-09-11 16:38:06,-2.88,2.68,-0.18,0.15,0.92
TRIP-51d4f2-1,2025-09-11 16:38:08,1.11,1.43,-1.51,0.91,0.96
TRIP-51d4f2-1,2025-09-11 16:38:10,2.35,0.83,0.26,0.71,0.35
TRIP-51d4f2-1,2025-09-11 16:38:12,0.41,-1.83,-1.27,0.99,0.59
TRIP-51d4f2-1,2025-09-11 16:38:14,0.85,0.99,0.44,0.28,0.17
TRIP-51d4f2-1,2025-09-11 16:38:16,0.75,1.51,-0.56,0.1,0.48
TRIP-51d4f2-1,2025-09-11 16:38:18,2.22,0.56,-2.45,0.57,0.76
TRIP-51d4f2-1,2025-09-11 16:38:20,2.86,1.06,0.23,0.59,0.87
TRIP-51d4f2-1,2025-09-11 16:38:22,-1.58,1.55,1.78,0.2,0.83
TRIP-51d4f2-1,2025-09-11 16:38:24,-0.97,1.62,-0.61,0.48,0.08
TRIP-51d4f2-1,2025-09-11 16:38:26,2.86,1.97,0.96,0.78,0.04
TRIP-51d4f2-1,2025-09-11 16:38:28,2.25,-1.74,-0.98,0.22,0.18
TRIP-51d4f2-1,2025-09-11 16:38:30,1.28,0.07,0.37,0.81,0.43
TRIP-51d4f2-1,2025-09-11 16:38:32,-0.7,-1.25,-0.53,0.05,0.78
TRIP-51d4f2-1,2025-09-11 16:38:34,-2.6,-2.89,0.58,0.78,0.2
TRIP-51d4f2-1,2025-09-11 16:38:36,-1.8,-1.95,-2.15,0.41,0.79
TRIP-51d4f2-1,2025-09-11 16:38:38,-2.99,-1.24,-0.84,0.91,0.88
TRIP-51d4f2-1,2025-09-11 16:38:40,-0.95,2.78,-2.55,0.15,0.18
TRIP-51d4f2-1,2025-09-11 16:38:42,-0.62,1.97,-0.46,0.65,0.8
TRIP-51d4f2-1,2025-09-11 16:38:44,0.11,0.2,1.56,0.99,0.28
TRIP-51d4f2-1,2025-09-11 16:38:46,2.45,-1.39,-2.7,0.47,0.34
TRIP-51d4f2-1,2025-09-11 16:38:48,2.4,1.36,-1.85,0.73,0.54
TRIP-51d4f2-1,2025-09-11 16:38:50,-0.25,-0.47,-2.58,0.9,0.01
TRIP-51d4f2-1,2025-09-11 16:38:52,-2.17,-0.05,1.09,0.35,0.24
TRIP-51d4f2-1,2025-09-11 16:38:54,1.26,-0.18,1.2,0.9,0.88
TRIP-51d4f2-1,2025-09-11 16:38:56,1.68,-1.24,1.04,0.44,0.56
TRIP-51d4f2-1,2025-09-11 16:38:58,-1.28,0.9,0.02,0.28,0.63
TRIP-51d4f2-1,2025-09-11 16:39:00,0.33,-1.38,-0.3,0.78,0.41
TRIP-51d4f2-1,2025-09-11 16:39:02,1.2,2.43,1.18,0.3,0.6
TRIP-51d4f2-1,2025-09-11 16:39:04,-0.42,-1.76,-2.78,0.77,0.22
TRIP-51d4f2-1,2025-09-11 16:39:06,-2.32,-2.98,-1.18,0.94,0.62
TRIP-51d4f2-2,2025-09-11 16:37:28,0.13,0.69,2.5,0.51,0.53
TRIP-51d4f2-2,2025-09-11 16:37:30,0.34,-2.56,-0.37,0.53,0.32
TRIP-51d4f2-2,2025-09-11 16:37:32,-2.14,-1.45,1.06,0.11,0.1
TRIP-51d4f2-2,2025-09-11 16:37:34,-1.25,2.25,2.85,0.67,0.16
TRIP-51d4f2-2,2025-09-11 16:37:36,-2.92,-2.74,-0.52,0.8,0.47
TRIP-51d4f2-2,2025-09-11 16:37:38,-0.29,1.39,-0.64,0.79,0.83
TRIP-51d4f2-2,2025-09-11 16:37:40,-1.55,-0.0,0.58,0.8,0.51
TRIP-51d4f2-2,2025-09-11 16:37:42,0.76,-1.51,1.35,0.82,0.3
TRIP-51d4f2-2,2025-09-11 16:37:44,1.27,-1.91,-2.17,0.18,0.41
TRIP-51d4f2-2,2025-09-11 16:37:46,-0.5,2.12,-0.34,0.61,0.06
TRIP-51d4f2-2,2025-09-11 16:37:48,-0.89,-0.93,0.45,0.97,0.38
TRIP-51d4f2-2,2025-09-11 16:37:50,-0.44,-2.54,0.85,0.36,0.68
TRIP-51d4f2-2,2025-09-11 16:37:52,0.34,1.39,-0.6,0.05,0.38
TRIP-51d4f2-2,2025-09-11 16:37:54,1.72,1.41,2.75,0.56,0.96
TRIP-51d4f2-2,2025-09-11 16:37:56,-1.3,2.76,-2.31,0.84,0.01
TRIP-51d4f2-2,2025-09-11 16:37:58,2.22,2.04,2.02,0.89,0.92
TRIP-51d4f2-2,2025-09-11 16:38:00,1.08,-0.1,0.67,0.43,0.61
TRIP-51d4f2-2,2025-09-11 16:38:02,1.51,1.46,-2.47,0.62,0.64
TRIP-51d4f2-2,2025-09-11 16:38:04,-0.96,2.17,-0.32,0.73,0.09
TRIP-51d4f2-2,2025-09-11 16:38:06,0.21,-1.65,2.13,0.16,0.46
TRIP-51d4f2-2,2025-09-11 16:38:08,-0.1,2.41,2.48,0.64,0.43
TRIP-51d4f2-2,2025-09-11 16:38:10,2.84,-0.83,-0.59,0.89,0.21
TRIP-51d4f2-2,2025-09-11 16:38:12,0.45,-0.01,-1.39,0.76,0.83
TRIP-51d4f2-2,2025-09-11 16:38:14,-2.17,1.56,2.93,0.05,0.09
TRIP-51d4f2-2,2025-09-11 16:38:16,-2.75,-0.32,1.88,0.75,0.97
TRIP-51d4f2-2,2025-09-11 16:38:18,-2.35,-0.87,-1.15,0.68,0.82
TRIP-51d4f2-2,2025-09-11 16:38:20,0.01,2.77,0.08,0.43,0.54
TRIP-51d4f2-2,2025-09-11 16:38:22,-1.04,-1.87,0.13,0.47,0.45
TRIP-51d4f2-2,2025-09-11 16:38:24,-1.69,0.69,-0.09,0.33,0.07
TRIP-51d4f2-2,2025-09-11 16:38:26,2.35,-2.13,-1.11,0.7,0.28
TRIP-51d4f2-2,2025-09-11 16:38:28,-0.46,-2.47,-2.81,0.41,0.7
TRIP-51d4f2-2,2025-09-11 16:38:30,-2.45,-2.47,1.8,0.44,0.27
TRIP-51d4f2-2,2025-09-11 16:38:32,-0.91,2.42,-0.83,0.81,0.11
TRIP-51d4f2-2,2025-09-11 16:38:34,-1.27,-0.74,-0.74,0.68,0.8
TRIP-51d4f2-2,2025-09-11 16:38:36,1.7,-2.39,-0.5,0.21,0.05
TRIP-51d4f2-2,2025-09-11 16:38:38,-0.45,-2.52,2.17,0.07,0.88
TRIP-51d4f2-2,2025-09-11 16:38:40,-1.77,1.37,-2.09,0.82,0.66
TRIP-51d4f2-2,2025-09-11 16:38:42,-2.13,0.82,2.66,0.29,0.98
TRIP-51d4f2-2,2025-09-11 16:38:44,1.16,2.39,-1.61,0.18,0.1
TRIP-51d4f2-2,2025-09-11 16:38:46,0.62,-1.53,-2.68,0.93,0.79
TRIP-51d4f2-2,2025-09-11 16:38:48,1.87,-1.87,-0.08,0.91,0.18
TRIP-51d4f2-2,2025-09-11 16:38:50,2.72,-1.28,0.1,0.62,0.25
TRIP-51d4f2-2,2025-09-11 16:38:52,1.79,-0.47,-2.08,0.27,0.08
TRIP-51d4f2-2,2025-09-11 16:38:54,-1.77,1.4,-2.22,0.88,0.61
TRIP-51d4f2-2,2025-09-11 16:38:56,-2.65,-1.98,-1.74,0.6,0.3
TRIP-51d4f2-2,2025-09-11 16:38:58,1.31,0.54,-1.69,0.83,0.56
TRIP-51d4f2-2,2025-09-11 16:39:00,1.33,0.08,1.2,0.45,0.32
TRIP-51d4f2-2,2025-09-11 16:39:02,2.53,0.68,-2.01,0.92,0.87
TRIP-51d4f2-2,2025-09-11 16:39:04,-1.19,-0.68,-2.3,0.37,0.55
TRIP-51d4f2-2,2025-09-11 16:39:06,-2.43,2.96,0.64,0.33,0.49
TRIP-0ab194-0,2025-09-11 16:37:28,1.91,-0.44,-2.97,0.68,0.3
TRIP-0ab194-0,2025-09-11 16:37:30,-1.51,-0.07,-0.91,0.74,0.1
TRIP-0ab194-0,2025-09-11 16:37:32,1.26,-0.26,-1.79,0.52,0.56
TRIP-0ab194-0,2025-09-11 16:37:34,-1.48,-1.14,-2.9,0.59,0.41
TRIP-0ab194-0,2025-09-11 16:37:36,-0.98,2.81,1.04,0.69,0.81
TRIP-0ab194-0,2025-09-11 16:37:38,-0.4,-0.21,1.83,0.64,0.59
TRIP-0ab194-0,2025-09-11 16:37:40,-2.72,-1.24,-2.84,0.4,0.17
TRIP-0ab194-0,2025-09-11 16:37:42,-1.19,-0.01,0.18,0.46,0.21
TRIP-0ab194-0,2025-09-11 16:37:44,0.5,2.25,2.07,0.43,0.52
TRIP-0ab194-0,2025-09-11 16:37:46,-2.25,-2.78,-2.88,0.5,0.2
TRIP-0ab194-0,2025-09-11 16:37:48,2.38,-0.61,-2.14,0.69,0.27
TRIP-0ab194-0,2025-09-11 16:37:50,-2.51,-2.2,1.66,0.54,0.36
TRIP-0ab194-0,2025-09-11 16:37:52,0.73,-1.65,0.75,0.99,0.6
TRIP-0ab194-0,2025-09-11 16:37:54,2.69,-1.18,-0.57,0.56,0.22
TRIP-0ab194-0,2025-09-11 16:37:56,1.06,-2.24,-0.56,0.31,0.59
TRIP-0ab194-0,2025-09-11 16:37:58,1.52,-1.76,-0.07,0.09,0.38
TRIP-0ab194-0,2025-09-11 16:38:00,1.62,1.89,2.55,0.1,0.94
TRIP-0ab194-0,2025-09-11 16:38:02,-2.41,-0.72,-2.83,0.43,0.79
TRIP-0ab194-0,2025-09-11 16:38:04,1.61,2.17,-1.77,0.46,0.53
TRIP-0ab194-0,2025-09-11 16:38:06,-0.19,1.74,0.07,0.72,0.94
TRIP-0ab194-0,2025-09-11 16:38:08,1.17,2.23,0.98,0.98,0.63
TRIP-0ab194-0,2025-09-11 16:38:10,-2.72,-0.82,-2.21,0.82,0.51
TRIP-0ab194-0,2025-09-11 16:38:12,0.6,0.03,0.79,0.07,0.17
TRIP-0ab194-0,2025-09-11 16:38:14,-0.17,-0.9,-0.15,0.7,0.72
TRIP-0ab194-0,2025-09-11 16:38:16,0.11,2.82,2.83,0.87,0.27
TRIP-0ab194-0,2025-09-11 16:38:18,-0.52,-2.59,-0.62,0.47,0.55
TRIP-0ab194-0,2025-09-11 16:38:20,2.73,2.83,-1.64,0.22,0.05
TRIP-0ab194-0,2025-09-11 16:38:22,2.89,0.02,-1.96,0.82,0.38
TRIP-0ab194-0,2025-09-11 16:38:24,0.89,2.98,-2.02,0.9,0.37
TRIP-0ab194-0,2025-09-11 16:38:26,-2.05,1.46,2.08,0.8,0.34
TRIP-0ab194-0,2025-09-11 16:38:28,0.58,1.06,-2.05,0.83,0.1
TRIP-0ab194-0,2025-09-11 16:38:30,-1.62,0.35,-1.93,0.05,0.28
TRIP-0ab194-0,2025-09-11 16:38:32,-2.86,2.68,-1.63,0.57,0.57
TRIP-0ab194-0,2025-09-11 16:38:34,-2.97,-1.2,-1.64,0.17,0.64
TRIP-0ab194-0,2025-09-11 16:38:36,2.56,-0.99,1.75,0.18,0.37
TRIP-0ab194-0,2025-09-11 16:38:38,-0.9,0.07,2.13,0.88,0.98
TRIP-0ab194-0,2025-09-11 16:38:40,2.55,-2.76,0.78,0.02,0.58
TRIP-0ab194-0,2025-09-11 16:38:42,-0.62,2.02,-2.23,0.92,0.07
TRIP-0ab194-0,2025-09-11 16:38:44,-2.5,-1.91,0.14,0.3,0.74
TRIP-0ab194-0,2025-09-11 16:38:46,-1.12,-0.52,-1.45,0.24,0.3
TRIP-0ab194-0,2025-09-11 16:38:48,1.74,2.96,0.36,0.22,0.51
TRIP-0ab194-0,2025-09-11 16:38:50,-1.23,2.61,2.74,0.32,0.06
TRIP-0ab194-0,2025-09-11 16:38:52,2.02,-0.53,-2.58,0.14,0.75
TRIP-0ab194-0,2025-09-11 16:38:54,2.63,1.01,1.5,0.42,0.99
TRIP-0ab194-0,2025-09-11 16:38:56,0.7,1.73,-2.14,0.92,0.28
TRIP-0ab194-0,2025-09-11 16:38:58,-0.56,-2.75,0.86,0.05,0.99
TRIP-0ab194-0,2025-09-11 16:39:00,-2.48,-0.16,-2.01,0.47,0.81
TRIP-0ab194-0,2025-09-11 16:39:02,-2.2,-2.62,-1.12,0.47,0.28
TRIP-0ab194-0,2025-09-11 16:39:04,-2.72,-2.62,-1.13,0.45,0.9
TRIP-0ab194-0,2025-09-11 16:39:06,1.05,-0.71,-1.5,1.0,0.42
TRIP-0ab194-1,2025-09-11 16:37:28,-2.17,-0.14,-1.4,0.51,0.07
TRIP-0ab194-1,2025-09-11 16:37:30,2.92,1.27,2.39,0.4,0.2
TRIP-0ab194-1,2025-09-11 16:37:32,-1.9,2.41,-1.26,0.35,0.66
TRIP-0ab194-1,2025-09-11 16:37:34,0.67,-1.67,-2.54,0.22,0.41
TRIP-0ab194-1,2025-09-11 16:37:36,-0.23,-2.55,-1.18,0.64,0.01
TRIP-0ab194-1,2025-09-11 16:37:38,2.24,-0.51,-0.83,0.0,0.77
TRIP-0ab194-1,2025-09-11 16:37:40,-0.05,-0.32,-0.12,0.12,0.52
TRIP-0ab194-1,2025-09-11 16:37:42,2.46,2.96,-1.32,0.16,0.65
TRIP-0ab194-1,2025-09-11 16:37:44,2.17,1.23,2.4,0.88,0.61
TRIP-0ab194-1,2025-09-11 16:37:46,0.98,1.98,-2.56,0.27,0.43
TRIP-0ab194-1,2025-09-11 16:37:48,-0.77,1.48,1.32,0.04,0.35
TRIP-0ab194-1,2025-09-11 16:37:50,-0.45,-1.08,0.35,0.49,0.81
TRIP-0ab194-1,2025-09-11 16:37:52,2.99,1.2,2.62,0.36,0.74
TRIP-0ab194-1,2025-09-11 16:37:54,2.18,2.43,-1.94,0.42,0.83
TRIP-0ab194-1,2025-09-11 16:37:56,-1.95,-0.68,0.03,0.41,0.07
TRIP-0ab194-1,2025-09-11 16:37:58,-1.67,-2.18,-2.56,0.8,0.26
TRIP-0ab194-1,2025-09-11 16:38:00,2.04,2.92,-2.3,0.08,0.43
TRIP-0ab194-1,2025-09-11 16:38:02,-2.44,1.32,0.8,0.8,0.35
TRIP-0ab194-1,2025-09-11 16:38:04,-1.08,0.09,2.43,0.27,0.7
TRIP-0ab194-1,2025-09-11 16:38:06,0.64,-0.28,-2.88,0.75,0.41
TRIP-0ab194-1,2025-09-11 16:38:08,0.97,-1.65,-2.24,0.35,0.3
TRIP-0ab194-1,2025-09-11 16:38:10,-0.22,-0.2,-0.47,0.33,0.66
TRIP-0ab194-1,2025-09-11 16:38:12,0.55,0.42,1.42,0.11,0.81
TRIP-0ab194-1,2025-09-11 16:38:14,1.21,1.26,-2.13,0.58,0.59
TRIP-0ab194-1,2025-09-11 16:38:16,2.5,-2.35,-2.09,0.31,0.46
TRIP-0ab194-1,2025-09-11 16:38:18,2.7,1.92,0.53,0.25,0.09
TRIP-0ab194-1,2025-09-11 16:38:20,2.02,-1.52,2.38,0.01,0.96
TRIP-0ab194-1,2025-09-11 16:38:22,-0.56,-0.81,2.32,0.19,0.76
TRIP-0ab194-1,2025-09-11 16:38:24,1.6,0.63,1.64,0.78,0.85
TRIP-0ab194-1,2025-09-11 16:38:26,2.63,2.32,-1.99,0.96,0.07
TRIP-0ab194-1,2025-09-11 16:38:28,-0.09,2.31,1.55,0.16,0.57
TRIP-0ab194-1,2025-09-11 16:38:30,-2.97,1.99,-0.44,0.05,0.7
TRIP-0ab194-1,2025-09-11 16:38:32,2.08,2.86,2.84,0.28,0.44
TRIP-0ab194-1,2025-09-11 16:38:34,2.05,-2.99,2.94,0.02,0.58
TRIP-0ab194-1,2025-09-11 16:38:36,-1.12,0.21,0.33,0.86,0.35
TRIP-0ab194-1,2025-09-11 16:38:38,1.05,-2.93,-2.78,0.49,0.69
TRIP-0ab194-1,2025-09-11 16:38:40,-2.64,1.28,-0.85,0.42,0.74
TRIP-0ab194-1,2025-09-11 16:38:42,1.27,-1.57,-0.77,0.62,0.42
TRIP-0ab194-1,2025-09-11 16:38:44,-0.32,-1.02,-1.43,0.9,0.78
TRIP-0ab194-1,2025-09-11 16:38:46,-1.75,-0.39,0.08,0.46,0.04
TRIP-0ab194-1,2025-09-11 16:38:48,-2.85,-1.71,2.53,0.44,0.1
TRIP-0ab194-1,2025-09-11 16:38:50,0.62,2.54,-1.42,0.51,0.08
TRIP-0ab194-1,2025-09-11 16:38:52,2.83,-2.55,2.19,0.75,0.39
TRIP-0ab194-1,2025-09-11 16:38:54,2.48,0.54,1.08,0.48,0.06
TRIP-0ab194-1,2025-09-11 16:38:56,2.89,1.54,-2.63,0.9,0.12
TRIP-0ab194-1,2025-09-11 16:38:58,0.46,1.23,-0.45,0.84,0.6
TRIP-0ab194-1,2025-09-11 16:39:00,2.43,0.61,0.1,0.02,0.14
TRIP-0ab194-1,2025-09-11 16:39:02,0.73,0.27,1.0,0.58,0.81
TRIP-0ab194-1,2025-09-11 16:39:04,-2.8,0.42,0.41,0.58,0.1
TRIP-0ab194-1,2025-09-11 16:39:06,2.98,-2.51,1.52,0.38,0.28
TRIP-0ab194-2,2025-09-11 16:37:28,0.43,2.34,0.14,0.02,0.57
TRIP-0ab194-2,2025-09-11 16:37:30,2.18,0.54,0.42,0.57,0.16
TRIP-0ab194-2,2025-09-11 16:37:32,-2.5,2.86,1.94,0.65,0.84
TRIP-0ab194-2,2025-09-11 16:37:34,-2.2,-2.45,-1.74,0.79,0.31
TRIP-0ab194-2,2025-09-11 16:37:36,-2.4,-0.5,-1.13,0.83,0.46
TRIP-0ab194-2,2025-09-11 16:37:38,0.27,-0.71,-2.94,0.49,0.78
TRIP-0ab194-2,2025-09-11 16:37:40,-0.94,2.27,1.48,0.83,1.0
TRIP-0ab194-2,2025-09-11 16:37:42,-1.69,0.15,-0.12,0.52,0.24
TRIP-0ab194-2,2025-09-11 16:37:44,-2.29,2.18,0.81,0.68,0.83
TRIP-0ab194-2,2025-09-11 16:37:46,0.51,-2.67,0.79,0.42,0.55
TRIP-0ab194-2,2025-09-11 16:37:48,1.26,2.95,-1.83,0.42,0.48
TRIP-0ab194-2,2025-09-11 16:37:50,2.99,-0.22,-2.94,0.71,1.0
TRIP-0ab194-2,2025-09-11 16:37:52,1.01,0.91,0.41,0.65,0.71
TRIP-0ab194-2,2025-09-11 16:37:54,-2.29,-0.35,1.94,0.17,0.75
TRIP-0ab194-2,2025-09-11 16:37:56,-0.82,2.03,2.96,0.3,0.07
TRIP-0ab194-2,2025-09-11 16:37:58,0.78,-1.13,-0.49,0.92,0.43
TRIP-0ab194-2,2025-09-11 16:38:00,-1.53,-1.13,1.34,0.7,0.59
TRIP-0ab194-2,2025-09-11 16:38:02,-2.09,-2.2,-0.55,0.62,0.31
TRIP-0ab194-2,2025-09-11 16:38:04,-3.0,2.54,-1.01,0.74,0.31
TRIP-0ab194-2,2025-09-11 16:38:06,-0.43,-1.1,-0.05,0.3,0.13
TRIP-0ab194-2,2025-09-11 16:38:08,1.38,1.18,-0.45,0.64,0.89
TRIP-0ab194-2,2025-09-11 16:38:10,-2.36,-1.02,-1.13,0.01,0.94
TRIP-0ab194-2,2025-09-11 16:38:12,-0.98,1.83,-0.64,0.92,0.39
TRIP-0ab194-2,2025-09-11 16:38:14,-1.15,-0.21,2.84,0.24,0.6
TRIP-0ab194-2,2025-09-11 16:38:16,-0.89,-2.06,-2.46,0.5,0.53
TRIP-0ab194-2,2025-09-11 16:38:18,-1.04,1.21,1.81,0.3,0.69
TRIP-0ab194-2,2025-09-11 16:38:20,2.88,-0.64,1.75,0.94,0.59
TRIP-0ab194-2,2025-09-11 16:38:22,-0.61,1.48,2.38,0.66,0.32
TRIP-0ab194-2,2025-09-11 16:38:24,-2.98,1.37,2.16,0.85,0.17
TRIP-0ab194-2,2025-09-11 16:38:26,0.13,-1.93,1.1,0.13,0.15
TRIP-0ab194-2,2025-09-11 16:38:28,0.41,-0.78,-1.75,0.16,0.64
TRIP-0ab194-2,2025-09-11 16:38:30,-0.78,-0.53,-1.38,0.06,0.12
TRIP-0ab194-2,2025-09-11 16:38:32,2.0,-2.38,-0.43,0.11,0.44
TRIP-0ab194-2,2025-09-11 16:38:34,0.79,1.67,1.19,0.76,0.92
TRIP-0ab194-2,2025-09-11 16:38:36,-2.7,-1.45,-1.97,0.58,0.41
TRIP-0ab194-2,2025-09-11 16:38:38,0.26,1.85,-2.69,0.94,0.51
TRIP-0ab194-2,2025-09-11 16:38:40,1.6,-2.59,0.74,0.57,0.32
TRIP-0ab194-2,2025-09-11 16:38:42,0.35,-0.92,0.54,0.07,0.9
TRIP-0ab194-2,2025-09-11 16:38:44,0.04,2.46,-2.66,0.08,1.0
TRIP-0ab194-2,2025-09-11 16:38:46,0.05,-2.75,-2.32,0.9,0.75
TRIP-0ab194-2,2025-09-11 16:38:48,-2.34,-2.0,1.95,0.74,0.5
TRIP-0ab194-2,2025-09-11 16:38:50,-1.32,-2.62,1.3,0.85,0.87
TRIP-0ab194-2,2025-09-11 16:38:52,-2.97,2.38,0.26,0.85,0.35
TRIP-0ab194-2,2025-09-11 16:38:54,-0.4,-2.48,2.39,0.08,0.37
TRIP-0ab194-2,2025-09-11 16:38:56,1.19,0.75,-1.26,0.49,0.24
TRIP-0ab194-2,2025-09-11 16:38:58,0.77,-2.58,2.99,0.91,0.7
TRIP-0ab194-2,2025-09-11 16:39:00,1.38,1.32,-1.61,0.02,0.29
TRIP-0ab194-2,2025-09-11 16:39:02,-0.41,0.65,2.65,0.14,0.15
TRIP-0ab194-2,2025-09-11 16:39:04,2.35,-2.68,1.42,0.85,0.3
TRIP-0ab194-2,2025-09-11 16:39:06,0.46,-0.8,-0.42,0.89,0.44
TRIP-2f514e-0,2025-09-11 16:37:28,-2.92,-1.68,2.58,0.58,0.1
TRIP-2f514e-0,2025-09-11 16:37:30,-0.13,0.72,-1.51,0.86,0.7
TRIP-2f514e-0,2025-09-11 16:37:32,-1.45,-1.98,0.04,0.35,0.8
TRIP-2f514e-0,2025-09-11 16:37:34,-1.17,2.48,0.76,0.72,0.03
TRIP-2f514e-0,2025-09-11 16:37:36,0.9,-0.72,0.09,0.25,0.31
TRIP-2f514e-0,2025-09-11 16:37:38,0.38,-0.68,-2.4,0.73,0.94
TRIP-2f514e-0,2025-09-11 16:37:40,-1.02,1.83,-1.55,0.67,0.89
TRIP-2f514e-0,2025-09-11 16:37:42,-0.98,0.62,2.15,0.13,0.65
TRIP-2f514e-0,2025-09-11 16:37:44,-0.02,-1.74,-1.7,0.49,0.0
TRIP-2f514e-0,2025-09-11 16:37:46,2.8,-1.15,2.92,0.63,0.94
